Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-May-2018,2106.50,2108.80,2056.35,2068.85,2072.353612340833371365,21911,1138,45407340.00,5287,24.13,52.45,-37.65
4-May-2018,2122.00,2142.30,2099.95,2105.80,2120.735756107409650716,24765,1265,52520021.00,2838,11.46,42.35,-16.20
3-May-2018,2118.45,2130.00,2087.40,2121.95,2109.455877162019061066,16998,881,35856531.00,3431,20.18,42.60,3.50
2-May-2018,2100.55,2129.80,2100.55,2113.45,2116.861794094532390254,17814,1274,37709776.00,4338,24.35,29.25,12.90
30-April-2018,2109.10,2123.05,2099.55,2111.40,2110.990701606086221470,17745,808,37459530.00,2928,16.50,23.50,2.30
27-April-2018,2110.00,2111.00,2087.00,2097.30,2099.591719922200611280,17995,1088,37782153.00,1971,10.95,24.00,-12.70
26-April-2018,2126.65,2144.45,2065.00,2080.40,2098.486364506687819688,36559,2289,76718563.00,9358,25.60,79.45,-46.25
25-April-2018,2160.00,2160.00,2120.00,2124.75,2131.076661838885281925,20023,1026,42670548.00,5930,29.62,40.00,-35.25
24-April-2018,2129.15,2179.75,2128.50,2156.25,2165.540446982973107461,46221,2361,100093445.00,7410,16.03,51.25,27.10
23-April-2018,2135.00,2140.00,2095.65,2133.85,2124.026560322131020597,12914,778,27429679.00,3282,25.41,44.35,-1.15
20-April-2018,2143.00,2146.50,2105.40,2120.50,2123.472444121681594448,12393,829,26316194.00,3431,27.68,41.10,-22.50
19-April-2018,2100.20,2133.00,2100.20,2130.40,2121.809729579035405631,14348,834,30443726.00,7124,49.65,32.80,30.20
18-April-2018,2114.65,2115.85,2089.00,2096.95,2101.381269769543605964,17704,1063,37202854.00,4146,23.42,26.85,-17.70
17-April-2018,2102.00,2116.75,2087.25,2103.40,2105.499396189922683727,839668,757,1767920467.00,829290,98.76,29.50,1.40
16-April-2018,2074.00,2107.70,2066.00,2101.65,2098.600634668782229274,12605,663,26452861.00,2911,23.09,41.70,27.65
13-April-2018,2061.00,2094.50,2061.00,2087.00,2085.715043986828525089,20347,1163,42438044.00,5054,24.84,33.50,26.00
12-April-2018,2090.00,2090.00,2053.50,2058.80,2063.779836585256954056,179176,1736,369779816.00,159560,89.05,36.50,-31.20
11-April-2018,2122.00,2135.00,2092.00,2100.10,2104.919390743995313415,25605,1155,53896461.00,6855,26.77,43.00,-21.90
10-April-2018,2122.00,2135.00,2086.00,2112.30,2108.662300051425014209,36947,2238,77908746.00,4776,12.93,49.00,-9.70
9-April-2018,2124.20,2135.50,2111.40,2121.80,2127.807190451624752526,370241,1060,787801462.00,357643,96.60,24.10,-2.40
6-April-2018,2125.00,2133.50,2109.80,2124.20,2124.977902158900923166,509009,1047,1081632877.00,492179,96.69,23.70,-0.80
5-April-2018,2110.00,2135.90,2099.00,2109.45,2117.652432080689767366,12294,900,26034419.00,2500,20.34,36.90,-0.55
4-April-2018,2128.80,2128.80,2080.00,2091.05,2103.754904770589614653,38381,1239,80744217.00,21747,56.66,48.80,-37.75
3-April-2018,2135.00,2152.80,2113.15,2128.80,2136.875245368919387031,60623,1297,129543788.00,41966,69.22,39.65,-6.20
2-April-2018,2070.00,2142.00,2070.00,2132.35,2123.982742591516560139,17210,929,36553743.00,3130,18.19,72.00,62.35
28-March-2018,2113.00,2113.00,2075.00,2082.45,2085.250296944174495194,18522,1156,38623006.00,3619,19.54,38.00,-30.55
27-March-2018,2123.00,2123.00,2090.20,2102.15,2104.287794410667756603,19573,1662,41187225.00,4036,20.62,32.80,-20.85
26-March-2018,2080.00,2109.00,2053.20,2103.45,2082.710445492828420352,31583,2125,65778244.00,9132,28.91,55.80,23.45
23-March-2018,2085.00,2103.15,2061.25,2073.80,2080.469055374592833876,21490,1407,44709280.00,6555,30.50,41.90,-11.20
22-March-2018,2145.00,2149.90,2097.00,2107.70,2128.726459267975778970,40791,1778,86832881.00,7949,19.49,52.90,-37.30
21-March-2018,2165.00,2179.75,2133.65,2141.90,2150.795791598726609208,25758,1790,55400198.00,5307,20.60,46.10,-23.10
20-March-2018,2108.05,2164.20,2100.00,2157.40,2136.919168420663934123,27081,1635,57869908.00,4801,17.73,64.20,49.35
19-March-2018,2167.95,2168.00,2111.75,2118.20,2123.662693792110943939,76435,1815,162322158.00,46181,60.42,56.25,-49.75
16-March-2018,2183.00,2207.75,2119.70,2138.10,2152.303663293572276556,35378,2299,76144199.00,6393,18.07,88.05,-44.90
15-March-2018,2195.00,2216.75,2177.00,2183.20,2202.240672557682866961,32592,1053,71775428.00,3254,9.98,39.75,-11.80
14-March-2018,2184.80,2195.30,2167.00,2181.20,2180.548566207478211976,14228,774,31024845.00,3679,25.86,28.30,-3.60
13-March-2018,2147.10,2194.00,2141.90,2181.40,2172.564599102198630361,30519,1540,66304499.00,5506,18.04,52.10,34.30
12-March-2018,2150.00,2158.50,2118.60,2147.10,2139.028794104219656949,30666,1903,65595457.00,6428,20.96,39.90,-2.90
9-March-2018,2162.55,2181.35,2090.35,2130.45,2142.215699024616813748,32295,1856,69182856.00,3369,10.43,91.00,-32.10
8-March-2018,2164.85,2180.30,2128.45,2145.50,2148.878615071283095723,14730,1339,31652982.00,2585,17.55,51.85,-19.35
7-March-2018,2215.00,2215.00,2143.15,2148.45,2175.776693455797933409,34840,1716,75804060.00,7444,21.37,71.85,-66.55
6-March-2018,2188.00,2227.00,2165.00,2175.00,2207.997142303593916497,20646,1226,45586309.00,4057,19.65,62.00,-13.00
5-March-2018,2248.00,2248.00,2177.00,2182.45,2194.251931393032408532,20581,1335,45159899.00,3724,18.09,71.00,-65.55
1-March-2018,2234.15,2239.35,2200.00,2228.05,2226.308806313142262498,23063,1172,51345360.00,2629,11.40,39.35,-6.10
28-February-2018,2210.00,2265.95,2210.00,2235.65,2249.227901971334931272,40886,2064,91961932.00,4148,10.15,55.95,25.65
27-February-2018,2219.00,2240.05,2201.90,2234.15,2222.977210261108566193,34928,2023,77644148.00,4743,13.58,38.15,15.15
26-February-2018,2080.00,2209.45,2080.00,2194.15,2151.235637598597721297,91280,4538,196364789.00,9068,9.93,129.45,114.15
