Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-January-2018,131.00,132.00,116.55,123.60,125.794855305466237942,13995,98,1760499.00,12507,89.37,15.45,-7.40
15-January-2018,129.00,133.50,129.00,131.00,130.471343028229255774,7014,39,915126.00,6594,94.01,4.50,2.00
12-January-2018,130.50,134.80,130.00,130.00,130.779722485020498265,6342,34,829405.00,5820,91.77,4.80,-0.50
11-January-2018,133.60,134.80,130.00,130.50,132.207775151037562385,3807,25,503315.00,3173,83.35,4.80,-3.10
10-January-2018,134.00,134.00,130.00,131.70,131.187900490011307953,5306,31,696083.00,5043,95.04,4.00,-2.30
9-January-2018,134.50,134.90,130.65,134.25,132.677910052910052910,6048,39,802436.00,5723,94.63,4.25,-0.25
8-January-2018,130.00,134.90,128.00,134.30,130.281159102134899292,18221,97,2373853.00,13484,74.00,6.90,4.30
5-January-2018,130.00,134.00,126.10,131.35,128.508096598868157113,71388,122,9173936.00,69278,97.04,7.90,1.35
4-January-2018,134.00,134.00,125.70,128.55,129.072396467722289890,39408,135,5086485.00,38077,96.62,8.30,-5.45
3-January-2018,133.00,134.60,129.50,129.95,130.578171815904513974,20359,98,2658441.00,19216,94.39,5.10,-3.05
2-January-2018,130.10,139.90,130.00,133.85,131.616908850726552179,4542,52,597804.00,4182,92.07,9.90,3.75
1-January-2018,135.50,135.50,130.10,130.10,132.836917562724014336,1116,21,148246.00,936,83.87,5.40,-5.40
